report_date,category,classification,product_type,firm,state,reason,voluntary,product_description,status,captured_at
20260218,drug,Class II,Drugs,"Fresenius Kabi Compounding, LLC",MA,Lack of Assurance of Sterility,Voluntary: Firm initiated,"ketamine HCl, 1,000 mg, 1,000 mg per 100 mL (10 mg per mL) in Sodium Chloride Injection, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-050-56",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,Amerisource Health Services LLC,OH,"Defective container: Multiple customer complaints received for card seal defects observed on the subject lots. Customers reported card seal defects (weak/non-existent seals), leading to the tablets falling out of their cavities.",Voluntary: Firm initiated,"Oxycodone Hydrochloride Tablets, USP (CII), 5 mg,  100-Count (10 x 10) blister cards per carton,  Rx Only, The drug product contained in this package is from NDC # 10702-018, KVK-Tech Inc.  Distributed by: American Health Packaging, Columbu",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 200 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1200-43.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 25.0 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1025-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 25 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3025-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"Fresenius Kabi Compounding, LLC",MA,Lack of Assurance of Sterility,Voluntary: Firm initiated,"vancomycin HCl, 1.5 grams, 1.5 grams added to 500 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-016-59",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 87.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1087-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 10 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3010-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone 200mg, Triamcinolone Acetonide 40mcg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-6200-43.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"Fresenius Kabi Compounding, LLC",MA,Lack of Assurance of Sterility,Voluntary: Firm initiated,"vancomycin HCl, 2 grams, 2 grams added to 500 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-019-59.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 20 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3020-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 62.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1062-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class III,Drugs,Unichem Pharmaceuticals USA Inc.,NJ,Tablets/Capsules Imprinted with Wrong ID,Voluntary: Firm initiated,"Doxazosin Tablets, USP, 4 mg, 1000 tablets per bottle, Rx only, distributed by Unichem Pharmaceuticals (USA), Inc., 1 Tower Center Boulevard, Suite 2200, East Brunswick, NJ 08816 USA, manufactured by Unichem Laboratories Limited, Plot Numbe",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 12.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1012-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone 100mg, Anastrozole 4mg (4.5), 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-4104-01.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 303 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1303-01.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone 100mg, Triamcinolone Acetonide 20mcg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC:79559-6100-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 37.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3037-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 12.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79599-3012-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"Fresenius Kabi Compounding, LLC",MA,Lack of Assurance of Sterility,Voluntary: Firm initiated,"acyclovir sodium, 200 mg, 200mg added to 100 mL, 0.9% Sodium Chloride Injection, USP, For Intravenous Use, Single-Use Bag, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-035-56",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 18.0 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1018-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL,15 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3015-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 50.0 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1050-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"Meitheal Pharmaceuticals, Inc",IL,Defective Delivery System: Missing or duplicated needles within the injection kit,Voluntary: Firm initiated,"Cetrorelix Acetate for Injection (Kit), 0.25 mg per vial, Single-Dose Kit, Rx Only, Mfd. for: Meitheal Pharmaceuticals, Chicago, IL  NDC 71288-558-90.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 37.5 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-1037-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 18 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 3521, NDC: 79559-3018-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone 87.5mg, Triamcinolone Acetonide17.5 mcg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-6087-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,Pro Numb Tattoo Numbing Spray LLC,FL,cGMP deviations,Voluntary: Firm initiated,"Pro Numb Tattoo Numbing Spray, For Sensitive Skin, 4% Lidocaine, [1FL OZ/28.4 ML or 4 oz/120 mL] per bottle, Distributed by: Pro Numb Tattoo numbing spray LLC, Melbourne, FL 32907, NDC 83389-112-11",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 22 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3022-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone 100mg Anastrozole 4mg , 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-4104-32",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone 75mg, Anastrozole 4mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-4079-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"ESTRADIOL, 6 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-3006-32.",Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Passion Fruit- UPC# 5061033691882,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Beacon Promotions Inc,MN,"Undeclared allergens (milk, soy, and peanut)",Voluntary: Firm initiated,"Repackaged M&Ms candies, Net Wt 1.3 oz.  Item BB458BG.  Labeled with the following promotional company names.   1.  Next Up,  2.  Smith Pro,   3.  Jaxport, Jacksonville Port Authority,   4.  Climax Molybdenum, A Freeport-McMoRan Company,   ",Ongoing,2026-04-27T23:09:58Z
20260211,food,Class I,Food,"Tai Phat Wholesalers, LLC",MD,Undeclared sulfites,Voluntary: Firm initiated,"Sofit, Seedless Red Dates, 12 oz package, Plastic bags, 50 packages per case",Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Wildcrafted- UPC# 5065006235073,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Soursop- UPC# 5061033691875,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class I,Food,VH FOODS INC,CO,Undeclared allergens: egg and milk,Voluntary: Firm initiated,"Bread Crumbs, Outside The Breadbox brand, net wt. 8 oz, UPC 873799001554.  Product is packaged in a clear stand up pouch. Intended use   baking. Condition/Shelf Life   shelf stable, 180 days. Firm name Outside The Breadbox, 2027 W Colorado ",Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Mango- UPC# 5065006235875,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,"Imu-Tek Animal Health, Incorporated",CO,Undeclared milk allergen,Voluntary: Firm initiated,Imu-Tek Immuno-5 Colostrum Powder 7 oz.   Intended Use:  Dietary Supplement for People.  (Some customers use this for their pets).Packaging:  Plastic jar with Sealed lid. Net Weight:  7 ounces. UPC:7 38654 00033 5 Firm name on label:  Imu-T,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. 5 Blend in 1- UPC# 5061033690052,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,"Khee Trading, Inc.",CA,Imported oysters potentially contaminated with Norovirus,Voluntary: Firm initiated,"Product is Frozen Half Shell Oysters in 15-16 pound blocks. Packaged in generic brown cardboard boxes. Side panel reads: HAFL SHELL OYSTER Spec: 144PCS; Imported by: Khee Trading Inc., Compton, CA Side panel reads: Method of harvest: Farm R",Ongoing,2026-04-27T23:09:58Z
20260211,food,Class I,Food,Everpress Juice,PA,Under-processed product may contain pathogenic bacteria that could harm to humans.,Voluntary: Firm initiated,"JUICE from the Raw, cashew milk",Terminated,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Orange- UPC# 5061033692926,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Pineapple- UPC# 5065006235288,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class I,Food,Everpress Juice,PA,Under-processed product may contain pathogenic bacteria that could harm to humans.,Voluntary: Firm initiated,"JUICE from the Raw, cashew coffee milk",Terminated,2026-04-27T23:09:58Z
20260211,food,Class III,Food,"Prima Foods International, Inc.",FL,Undeclared Quinine,Voluntary: Firm initiated,"BarbaCuban 455 Everything Sauce (Original), Net Wt 12 oz (355 ml) glass bottle and 1 gallon HDPE Industrial Plastic Jugs, ¿ gallon HDPE Industrial Plastic Jugs. packaged in 12x12 fl oz, 6x12 fl oz, 4x1 gallon, 4x1/2 gallons. Refrigerate aft",Terminated,2026-04-27T23:09:58Z
20260211,food,Class III,Food,Willy Pete's Chocolate Company LLC,CT,Almonds are not declared in the ingredient statement. Almond is included in description of product on front label.,Voluntary: Firm initiated,"Willy Pete's Chocolates brand Almond Despair; Dark Chocolate with Coconuts, Almonds, & Carolina Reapers; Ingredients: Sugar, Vegetable Oil, (Palm Kernel Oil & Hydrogentated Palm Kernel Oil), Cocoa Powder (processed with Alkali), Soy Lecithi",Terminated,2026-04-27T23:09:58Z
20260211,food,Class I,Food,"B.C. Williams Bakery Service, Inc",TX,Undeclared Milk Allergen,Voluntary: Firm initiated,"Swiss Chocolate Cake Mix; 50 lb. multi-wall, kraft, poly-lined moisture proof bags",Ongoing,2026-04-27T23:09:58Z
20260211,food,Class I,Food,Everpress Juice,PA,Under-processed product may contain pathogenic bacteria that could harm to humans.,Voluntary: Firm initiated,"JUICE from the Raw, pineapple mint",Terminated,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Cherry- UPC# 5061033691264,Ongoing,2026-04-27T23:09:58Z
20260211,food,Class III,Food,"Prima Foods International, Inc.",FL,Undeclared Quinine,Voluntary: Firm initiated,"BarbaCuban Havana Gold, Net Wt. 12 oz (355 ml). Packed in 12 oz glass bottles. UPC code 7 19660 00097 7",Terminated,2026-04-27T23:09:58Z
20260211,food,Class I,Food,Everpress Juice,PA,Under-processed product may contain pathogenic bacteria that could harm to humans.,Voluntary: Firm initiated,"JUICE from the Raw, spicy lemonade",Terminated,2026-04-27T23:09:58Z
20260211,food,Class II,Food,Diva Fam Inc,CA,potential Clostridium botulinum contamination,Voluntary: Firm initiated,Sea Moss Gel Superfood; 16 FL OZ; Glass jar sold individually. Elderberry- UPC# 5065006235189,Ongoing,2026-04-27T23:09:58Z
20260211,drug,Class II,Drugs,Unichem Pharmaceuticals USA Inc.,NJ,cGMP Deviations: recall due to not meeting the N-Nitroso Bisoprolol impurity specification limits.,Voluntary: Firm initiated,"Bisoprolol Fumarate and Hydrochlorothiazide tablets, USP, 2.5 mg/6.25 mg, 100-count bottle, Rx Only, Manufactured by: UNICHEM LABORATORIS LTD., Pilerne Ind. Estate, Pilerne, Bardez, Goa 403 511, India, Manufactured for: UNICHEM PHARMACEUTIC",Ongoing,2026-04-27T23:09:58Z
20260211,drug,Class I,Drugs,"Green Lumber Holdings, LLC",CA,Marketed without an Approved NDA/ANDA: FDA analysis found this product to contain tadalafil,Voluntary: Firm initiated,"Green Lumber Natural Fuel For Men capsule, packaged in 2, 4, 10, and 30-count blister packs. GreenLumber.com,  2618 San Miguel Drive, Suite #296, Newport Beach, CA 92660",Ongoing,2026-04-27T23:09:58Z
20260211,drug,Class II,Drugs,Granules Pharmaceuticals Inc.,VA,Presence of Foreign Tablets/Capsules,Voluntary: Firm initiated,"Trazodone Hydrochloride, USP, 50 mg, 100-Count Bottle, Rx only, Manufactured by: Granules India Limited, Hyderabad, 500 081, India, Manufactured for: Granules Pharmaceuticals Inc., Chantilly, VA 20151, NDC 70010-231-01.",Ongoing,2026-04-27T23:09:58Z
20260211,drug,Class II,Drugs,SUN PHARMACEUTICAL INDUSTRIES INC,NJ,"Failed Viscosity Specifications: Out of Specification (OOS) [slightly lower than the limit] result in viscosity for Diclofenac Sodium Gel, 3%.",Voluntary: Firm initiated,"Diclofenac Sodium, Topical Gel, 3%, 100 g tube, Rx only, Mfd. by: Taro Pharmaceuticals Inc., Brampton, Ontario, Canada L6T 1C1, Dist. by Taro Pharmaceuticals U.S.A., Inc., Hawthorne, NY 10532, NDC 51672-1363-7",Ongoing,2026-04-27T23:09:58Z
